Value Date,HY Excess Return
2001-06-22,-4.03279991806681
2001-06-21,-3.83531361395847
2001-06-20,-3.78536828007033
2001-06-19,-3.06923241814337
2001-06-18,-1.85303810427878
2001-06-15,-1.53378769364928
2001-06-14,-1.17669959562897
2001-06-13,-0.767836403961418
2001-06-12,-0.692727995178717
2001-06-11,-0.378562098098168
2001-06-08,-0.192245635833614
2001-06-07,-0.369492931367253
2001-06-06,-0.535566038575964
2001-06-05,-0.580757567225394
2001-06-04,-0.084958215842259
2001-06-01,-0.09509130273114
2001-05-31,1.47576445283849
2001-05-30,1.96921460355684
2001-05-29,1.65259360805101
2001-05-28,
2001-05-25,1.52961958123664
2001-05-24,1.53627593547531
2001-05-23,1.13434607036146
2001-05-22,1.09317498087944
2001-05-21,1.08835101961783
2001-05-18,1.0344289615931
2001-05-17,1.02364468543267
2001-05-16,0.992054502314431
2001-05-15,1.2212623619311
2001-05-14,1.12531949546932
2001-05-11,1.3288688889409
2001-05-10,0.566219719917965
2001-05-09,0.098366731400047
2001-05-08,0.290492379598225
2001-05-07,0.2428952713572
2001-05-04,0.184501131049193
2001-05-03,0.307110474928278
2001-05-02,0.526134964301505
2001-05-01,-0.064820858284502
2001-04-30,-0.369119069255622
2001-04-27,-0.1980782095791
2001-04-26,-0.854404997575951
2001-04-25,-0.707830737519556
2001-04-24,-1.0246844241903
2001-04-23,-1.16591332656137
2001-04-20,-0.875900147647934
2001-04-19,-0.950846556702484
2001-04-18,-1.30295597675785
2001-04-17,-0.733110327496665
2001-04-16,-0.341712954891388
2001-04-13,
2001-04-12,-0.903565878997023
2001-04-11,-0.997664444274015
2001-04-10,-1.24578471491374
2001-04-09,-1.82069517535789
2001-04-06,-1.81755789701851
2001-04-05,-1.22833428599198
2001-04-04,-1.20258358518014
2001-04-03,-0.5023199361113591
2001-04-02,0.049933038321346
2001-03-30,-3.05100291434332
2001-03-29,-2.44148718022163
2001-03-28,-2.1417091911319
2001-03-27,-2.08052437738864
2001-03-26,-2.63077390994956
2001-03-23,-2.88905792070905
2001-03-22,-3.38690097772407
2001-03-21,-2.63694152587142
2001-03-20,-2.21586230256706
2001-03-19,-1.6522889295673
2001-03-16,-1.82744784717121
2001-03-15,-1.39157902245842
2001-03-14,-1.13930319806421
2001-03-13,-0.30120199124464
2001-03-12,0.118205500479295
2001-03-09,0.18229521150515
2001-03-08,0.074507459772328
2001-03-07,0.143658226390896
2001-03-06,0.241755409229697
2001-03-05,0.158071859182237
2001-03-02,0.115785752345185
2001-03-01,-0.15915448618663
2001-02-28,0.165831506010204
2001-02-27,0.118886118634807
2001-02-26,0.409432840255992
2001-02-23,0.623130911799915
2001-02-22,0.933533896907945
2001-02-21,1.15173861125761
2001-02-20,1.14945462731342
2001-02-19,
2001-02-16,1.29890982719658
2001-02-15,1.76295834131669
2001-02-14,1.26554691228825
2001-02-13,0.990915438088325
2001-02-12,0.72445036753504
2001-02-09,0.512755270813332
2001-02-08,0.708745740064037
2001-02-07,0.624932026797063
2001-02-06,0.482918325442852
2001-02-05,0.405129103211302
2001-02-02,0.307812924426275
2001-02-01,-0.161703311282831
2001-01-31,6.31940731796389
2001-01-30,5.50030925918725
2001-01-29,5.7260726043028
2001-01-26,5.46859424583153
2001-01-25,5.34937960072127
2001-01-24,5.0988018494637
2001-01-23,4.59861521059768
2001-01-22,3.98758147049023
2001-01-19,3.82855803293586
2001-01-18,3.44479687409255
2001-01-17,3.30489246312387
2001-01-16,3.35711475020159
2001-01-15,
2001-01-12,3.1845429375799
2001-01-11,2.36423066746442
2001-01-10,1.12103486981513
2001-01-09,0.72361630012027
2001-01-08,-0.175229906630292
2001-01-05,-0.153128749973454
2001-01-04,-0.077779067295876
2001-01-03,0.029386169691992
2001-01-02,-0.781829429743558
2000-12-29,-0.12829596555598
2000-12-28,-0.02993005662067
2000-12-27,-0.045016735161525
2000-12-26,-0.354368397620217
2000-12-22,-0.496673769551521
2000-12-21,-0.38288544838324
2000-12-20,-0.009321198006078
2000-12-19,0.246677274830792
2000-12-18,-0.06396582932092
2000-12-15,0.091111505394963
2000-12-14,0.405272413977615
2000-12-13,0.603424935943954
2000-12-12,0.419879391976277
2000-12-11,-0.04006003896772
2000-12-08,-0.393469614921571
2000-12-07,-0.657462348018785
2000-12-06,-0.692639095821528
2000-12-05,-0.565478368340222
2000-12-04,-0.19908711710093
2000-12-01,-0.026342908639933
2000-11-30,-5.98670519887906
2000-11-29,-3.94919077639576
2000-11-28,-3.57852286465349
2000-11-27,-2.89488444151373
2000-11-24,-2.72686367144661
2000-11-23,
2000-11-22,-2.87813967555262
2000-11-21,-1.87717016955257
2000-11-20,-1.62951648420832
2000-11-17,-1.33485182688432
2000-11-16,-1.29862639272604
2000-11-15,-1.11359083906583
2000-11-14,-0.958266760600789
2000-11-13,-0.954308026276978
2000-11-10,-0.61050672189713
2000-11-09,-0.515296987569383
2000-11-08,-0.278900720342141
2000-11-07,-0.365466771601252
2000-11-06,-0.195531457342064
2000-11-03,-0.104233610702363
2000-11-02,-0.359882911790724
2000-11-01,-0.120393281177243
2000-10-31,-4.04696128722195
2000-10-30,-3.77466460799648
2000-10-27,-3.06501014973997
2000-10-26,-3.07932422584531
2000-10-25,-2.88905343618828
2000-10-24,-3.07717143096587
2000-10-23,-3.30248921369032
2000-10-20,-3.1551462511876
2000-10-19,-3.12507600585532
2000-10-18,-2.95573291030621
2000-10-17,-2.66848905927316
2000-10-16,-1.55841719067848
2000-10-13,-1.3462733353305
2000-10-12,-1.12773606401802
2000-10-11,-0.624649678070648
2000-10-10,-0.338670784882307
2000-10-09,
2000-10-06,-0.148372185015591
2000-10-05,0.009197173636149
2000-10-04,0.195888028052058
2000-10-03,0.103372027437223
2000-10-02,-0.020529702037408
2000-09-29,-1.63928164407381
2000-09-28,-1.08823325057535
2000-09-27,-0.966544107798327
2000-09-26,-0.441889326924593
2000-09-25,-0.175871906735532
2000-09-22,-0.274082336719071
2000-09-21,0.039078333517459
2000-09-20,0.131104919186166
2000-09-19,0.060160017640994
2000-09-18,0.418114226598111
2000-09-15,0.537143499306967
2000-09-14,0.616262992221072
2000-09-13,0.548358772494113
2000-09-12,0.770958873519653
2000-09-11,0.718384614314552
2000-09-08,0.580024004125838
2000-09-07,0.59782794957675
2000-09-06,0.329800428719867
2000-09-05,0.110931332809914
2000-09-04,
2000-09-01,-0.120416333631098
2000-08-31,-0.742310193902047
2000-08-30,-0.440615368170125
2000-08-29,-0.688994895432216
2000-08-28,-0.891395627095232
2000-08-25,-1.18169368051373
2000-08-24,-1.14285432694861
2000-08-23,-1.10243171295057
2000-08-22,-0.821504937383155
2000-08-21,-0.704096549170674
2000-08-18,-0.742533662867774
2000-08-17,-0.583293337304449
2000-08-16,-0.523317392837431
2000-08-15,-0.649428061561713
2000-08-14,-0.595802403661411
2000-08-11,-0.539313245633005
2000-08-10,-0.488334202624826
2000-08-09,-0.318530852607346
2000-08-08,-0.415370633746351
2000-08-07,-0.302594792064631
2000-08-04,-0.574880957330749
2000-08-03,-0.367581081960245
2000-08-02,-0.346170140248123
2000-08-01,-0.21211023292658
2000-07-31,0.007707295279755
2000-07-28,0.142807263509395
2000-07-27,0.321827024660044
2000-07-26,0.501520791741208
2000-07-25,0.528139753429593
2000-07-24,0.569238800177173
2000-07-21,0.380999852431211
2000-07-20,0.433713083298408
2000-07-19,1.05273721750833
2000-07-18,0.992407233391088
2000-07-17,0.957234252770977
2000-07-14,0.572971598187939
2000-07-13,-0.002807930104253
2000-07-12,0.161738967693806
2000-07-11,0.139102659247952
2000-07-10,0.001068063147847
2000-07-07,-0.175069592139611
2000-07-06,-0.021513033309135
2000-07-05,-0.264643981737057
2000-07-04,
2000-07-03,-0.212643620967404
2000-06-30,0.151001444611998
2000-06-29,0.165017751247449
2000-06-28,0.466976325767158
2000-06-27,0.410901522293546
2000-06-26,0.342728656016969
2000-06-23,0.700599684635618
2000-06-22,0.455266249637668
2000-06-21,0.393190568262412
2000-06-20,0.182654487129914
2000-06-19,-0.067668725494084
2000-06-16,-0.141502190234673
2000-06-15,0.092271752950516
2000-06-14,-0.019658708899664
2000-06-13,0.119004485042079
2000-06-12,0.091565498332547
2000-06-09,0.178487794934202
2000-06-08,-0.002680452083308
2000-06-07,-0.088257454809881
2000-06-06,-0.166216492144436
2000-06-05,-0.452984029889436
2000-06-02,-0.451689392337856
2000-06-01,-0.349765623648628
2000-05-31,-1.46027178502758
2000-05-30,-1.06662483716084
2000-05-26,-0.833634272015187
2000-05-25,-0.416745480808809
2000-05-24,-0.086713175632041
2000-05-23,0.081855311156372
2000-05-22,0.020246637516191
2000-05-19,0.547869445571703
2000-05-18,1.14242708177213
2000-05-17,0.930443940288529
2000-05-16,0.780158476154053
2000-05-15,0.880757156489578
2000-05-12,0.935124401956939
2000-05-11,0.653688247842368
2000-05-10,0.757425626439939
2000-05-09,1.0890597159552
2000-05-08,1.22760887924059
2000-05-05,1.02074867664603
2000-05-04,0.820887616547926
2000-05-03,0.684506929909896
2000-05-02,0.322014952798205
2000-05-01,0.149186042031126
2000-04-28,0.558563850432236
2000-04-27,0.643578771376459
2000-04-26,0.28404973913085
2000-04-25,0.293997091961922
2000-04-24,-0.279670469737119
2000-04-20,-0.293994756008262
2000-04-19,-0.336733751066437
2000-04-18,-0.105763267439366
2000-04-17,-0.141513019115395
2000-04-14,-0.452355952575069
2000-04-13,-0.175702791598408
2000-04-12,0.049748690048091
2000-04-11,-0.368548902043645
2000-04-10,-0.720470178664984
2000-04-07,-0.543487151551551
2000-04-06,-0.585847866284139
2000-04-05,-0.779541103867552
2000-04-04,-0.8061863039380051
2000-04-03,-0.209619688644502
2000-03-31,-4.13433248754463
2000-03-30,-3.76525421210865
2000-03-29,-2.12806066369901
2000-03-28,-1.90576611689877
2000-03-27,-1.64970327229752
2000-03-24,-1.2444702228646
2000-03-23,-1.65735998508367
2000-03-22,-1.6158732298153
2000-03-21,-1.56104248807706
2000-03-20,-1.36649614725286
2000-03-17,-1.36003849864257
2000-03-16,-1.13243744160439
2000-03-15,-0.968399909516821
2000-03-14,-0.727447550430969
2000-03-13,-0.301447753423344
2000-03-10,-0.117708541480136
2000-03-09,-0.269413968746463
2000-03-08,-0.166634060623115
2000-03-07,-0.191687200647321
2000-03-06,-0.083586836131375
2000-03-03,-0.250063895117647
2000-03-02,-0.146341250768257
2000-03-01,-0.211539627446422
2000-02-29,-0.729264350158149
2000-02-28,-0.477938595699483
2000-02-25,0.104238810410548
2000-02-24,-0.696135513026395
2000-02-23,-0.285698065404724
2000-02-22,-0.647248240515028
2000-02-21,
2000-02-18,-0.124402119128454
2000-02-17,0.194276222905129
2000-02-16,0.053848149453012
2000-02-15,0.069223946012775
2000-02-14,0.016867423382694
2000-02-11,0.38415594674439
2000-02-10,0.482817032825943
2000-02-09,0.332404642868222
2000-02-08,0.166664371793937
2000-02-07,0.227340288472138
2000-02-04,-0.146815876542409
2000-02-03,-0.451631006990424
2000-02-02,-0.037953577670602
2000-02-01,-0.037188302890409
2000-01-31,-0.100301768495852
2000-01-28,-0.159421874320696
2000-01-27,-0.143647525992715
2000-01-26,-0.252967514335586
2000-01-25,-0.225636651640945
2000-01-24,-0.230487744207826
2000-01-21,-0.024288577677278
2000-01-20,0.004688590344856
2000-01-19,-0.114994672668832
2000-01-18,0.01609547252469
2000-01-14,-0.160652447473992
2000-01-13,-0.338938798836134
2000-01-12,0.1352311335702
2000-01-11,0.020063679513768
2000-01-10,-0.335187329015205
2000-01-07,-0.464663245255067
2000-01-06,-0.158012787264525
2000-01-05,0.043418054835846
2000-01-04,-0.247389002440935
2000-01-03,0.287306883409445
1999-12-31,1.81103918448724
1999-12-30,1.49272304461972
1999-12-29,1.62885785283027
1999-12-28,1.67808885285347
1999-12-27,1.56485383016402
1999-12-24,
1999-12-23,1.67674269724953
1999-12-22,1.60369172137692
1999-12-21,1.55993167270871
1999-12-20,1.53990476892404
1999-12-17,1.31019289495105
1999-12-16,1.2760525682727
1999-12-15,1.03083590311874
1999-12-14,0.736585635015102
1999-12-13,0.288365634827802
1999-12-10,-0.023896447797505
1999-12-09,0.163459584594249
1999-12-08,0.212055053664271
1999-12-07,0.031082971901058
1999-12-06,0.172727817484637
1999-12-03,-0.008189047544797
1999-12-02,0.211769737135402
1999-12-01,0.117377965317605
1999-11-30,1.27093762252047
1999-11-29,1.4234670545962
1999-11-26,0.940913482168629
1999-11-25,
1999-11-24,0.767972979703379
1999-11-23,0.749072935786634
1999-11-22,0.752441113229181
1999-11-19,0.62158182794515
1999-11-18,0.505539983719087
1999-11-17,0.457022122915147
1999-11-16,0.155354165997566
1999-11-15,0.032600068379005
1999-11-12,0.368586755645089
1999-11-11,
1999-11-10,0.29865947704872
1999-11-09,0.252442544273713
1999-11-08,0.078110448298794
1999-11-05,0.212242510016391
1999-11-04,0.368921192926567
1999-11-03,0.15550756098695
1999-11-02,0.255852661663926
1999-11-01,-0.035588604411532
1999-10-29,-0.714144798031566
1999-10-28,0.536895390809699
1999-10-27,0.740096560203533
1999-10-26,0.704655380237373
1999-10-25,0.766421006996898
1999-10-22,0.695462353454807
1999-10-21,0.829520446287498
1999-10-20,0.80846118186874
1999-10-19,0.644738128334843
1999-10-18,0.629707518853853
1999-10-15,1.0418212631227
1999-10-14,0.828268091836204
1999-10-13,0.623562243764908
1999-10-12,0.794267512767004
1999-10-11,
1999-10-08,0.583787599386301
1999-10-07,0.537543322042508
1999-10-06,0.621982285993725
1999-10-05,0.149600690122303
1999-10-04,0.483791258174064
1999-10-01,-1.08105577261209
1999-09-30,-1.64162924548805
1999-09-29,-1.4134886901584
1999-09-28,-1.27600877705174
1999-09-27,-1.77922482301331
1999-09-24,-1.32163068561133
1999-09-23,-0.986624059393575
1999-09-22,-0.855687703540802
1999-09-21,-0.836207058724496
1999-09-20,-0.866438484348488
1999-09-17,-0.758232557947168
1999-09-16,-0.628222746479087
1999-09-15,-0.464773758452767
1999-09-14,-0.725910960673021
1999-09-13,-0.68393656170027
1999-09-10,-0.310863062292934
1999-09-09,-0.577420624629578
1999-09-08,-0.444830344664252
1999-09-07,-0.388067365991737
1999-09-06,
1999-09-03,0.121763612854971
1999-09-02,-0.158095841797503
1999-09-01,-0.144823055662626
